##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	I062.003.WES.Tumor_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70723671
Total Bases	7.1 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1211	60-61	-0.21141451144089984
1211	62-63	-0.23597957056745145
1211	64-65	-0.15447500281636195
1211	66-67	-0.16024591006439692
1211	68-69	-0.1745218200652161
1211	70-71	-0.2540227686162808
1211	72-73	-0.12923320159296736
1211	74-75	-0.16705939472654308
1211	76-77	-0.11555067841287325
1211	78-79	-0.1228024487327346
1211	80-81	-0.14077750086936192
1211	82-83	-0.10010419314814811
1211	84-85	-0.15036549430682555
1211	86-87	-0.11131736759846689
1211	88-89	-0.12036330484953339
1211	90-91	-0.15381673787462802
1211	92-93	-0.18240029993846463
1211	94-95	-0.2282129893856819
1211	96-97	-0.12138931901575489
1211	98-99	-0.12014678482392327
1211	100-101	-0.11349721524393885
1212	1	-0.5821413925769008
1212	2	-0.4028879079368046
1212	3	-2.0276976394704
1212	4	-0.7323503977752637
1212	5	-0.4197590075852631
1212	6	-0.26452468272179175
1212	7	-0.21726851525971824
1212	8	-0.1552122730922889
1212	9	-0.22402617375507816
1212	10-11	-0.20824452294010598
1212	12-13	-0.17802909941669753
1212	14-15	-0.30882981371542684
1212	16-17	-0.22818630659900663
1212	18-19	-0.2886011214891937
1212	20-21	-0.33901313366237673
1212	22-23	-0.2955142568298754
1212	24-25	-0.3270274979583192
1212	26-27	-0.31805533113702467
1212	28-29	-0.35653490272768806
1212	30-31	-0.27035715061477106
1212	32-33	-0.3165367274952473
1212	34-35	-0.2992819533088138
1212	36-37	-0.23110388094951873
1212	38-39	-0.27964317667306915
1212	40-41	-0.3861655572686331
1212	42-43	-0.3333005905302784
1212	44-45	-0.3444379888611451
1212	46-47	-0.39651855283557325
1212	48-49	-0.371837379661784
1212	50-51	-0.3890971311423712
1212	52-53	-0.3416298681341132
1212	54-55	-0.2912998156121418
1212	56-57	-0.2686814369348056
1212	58-59	-0.2597945768485417
1212	60-61	-0.3136388637668901
1212	62-63	-0.2756573340362394
1212	64-65	-0.26791993271082504
1212	66-67	-0.28502473616726576
1212	68-69	-0.24532270810841084
1212	70-71	-0.28433972130516594
1212	72-73	-0.20319495447637337
1212	74-75	-0.22522508209817715
1212	76-77	-0.31829733359712264
1212	78-79	-0.30524252759206405
1212	80-81	-0.3358022315406046
1212	82-83	-0.2564611369098273
1212	84-85	-0.33111358305316685
1212	86-87	-0.3029564804539788
1212	88-89	-0.29990452091855246
1212	90-91	-0.28791921553359145
1212	92-93	-0.30736604001259593
1212	94-95	-0.32176372717195534
1212	96-97	-0.2500839311709626
1212	98-99	-0.291540948508775
1212	100-101	-0.29129018564123754
1213	1	-0.4253347977272419
1213	2	-0.36403882702332524
1213	3	-1.119888304569077
1213	4	-0.3635755258350386
1213	5	-0.3143771632865153
1213	6	-0.2589663234427704
1213	7	-0.2281992936452255
1213	8	-0.20425172728484142
1213	9	-0.31338979316787174
1213	10-11	-0.2562426867375933
1213	12-13	-0.3212000616804431
1213	14-15	-0.35930107902392905
1213	16-17	-0.4012041650873428
1213	18-19	-0.3229827244843406
1213	20-21	-0.3500471586092999
1213	22-23	-0.4157678210982141
1213	24-25	-0.3803536488503525
1213	26-27	-0.4420612498525074
1213	28-29	-0.4273287406070878
1213	30-31	-0.41110885960182486
1213	32-33	-0.4375976403951256
1213	34-35	-0.3759324555671455
1213	36-37	-0.4120736852236462
1213	38-39	-0.4317392212303446
1213	40-41	-0.45852109019164544
1213	42-43	-0.50576143422267
1213	44-45	-0.48802339134296346
1213	46-47	-0.41578081733177186
1213	48-49	-0.42644921032691485
1213	50-51	-0.4838136520900207
1213	52-53	-0.4284941590053606
1213	54-55	-0.5044618384801183
1213	56-57	-0.4476811278588855
1213	58-59	-0.426524919731456
1213	60-61	-0.4085040407184053
1213	62-63	-0.42048039604853216
1213	64-65	-0.40406611841390827
1213	66-67	-0.47383453533739583
1213	68-69	-0.4151121836720151
1213	70-71	-0.48170401237573657
1213	72-73	-0.3557209575450315
1213	74-75	-0.3791808732223245
1213	76-77	-0.33160475669277645
1213	78-79	-0.3590819714536124
1213	80-81	-0.3665320153304066
1213	82-83	-0.4071024473632221
1213	84-85	-0.34641094432395647
1213	86-87	-0.35219473020155334
1213	88-89	-0.3197888750139626
1213	90-91	-0.3143142813846467
1213	92-93	-0.3045615502620791
1213	94-95	-0.3517807142450451
1213	96-97	-0.4265294455351949
1213	98-99	-0.41709961133941675
1213	100-101	-0.43591297406410945
1214	1	-0.6870055752411091
1214	2	-0.5026843595558574
1214	3	-2.1696378250220043
1214	4	-0.9107918377761237
1214	5	-0.5056237496164258
1214	6	-0.5196664823582537
1214	7	-0.41818610642427245
1214	8	-0.3374166458190402
1214	9	-0.4661864354945564
1214	10-11	-0.36129641868384965
1214	12-13	-0.4041021867622234
1214	14-15	-0.5206782692627101
1214	16-17	-0.45097943514996786
1214	18-19	-0.42635282714836364
1214	20-21	-0.4226959817867595
1214	22-23	-0.41564695670317064
1214	24-25	-0.4547426571665696
1214	26-27	-0.5341163354120724
1214	28-29	-0.49108566721120184
1214	30-31	-1.1303901529537654
1214	32-33	-0.6573698075213272
1214	34-35	-0.5687083945677855
1214	36-37	-0.49474654502839144
1214	38-39	-0.5104910280411232
1214	40-41	-0.5266528330862954
1214	42-43	-0.6392805420264622
1214	44-45	-0.998548797579673
1214	46-47	-0.7630750645373396
1214	48-49	-0.6977392284485973
1214	50-51	-1.2726247439333207
1214	52-53	-0.8782837670776686
1214	54-55	-0.6486114718687404
1214	56-57	-0.5800221846774178
1214	58-59	-0.5890567279358194
1214	60-61	-0.8168487778866407
1214	62-63	-0.7598242394012829
1214	64-65	-0.5590370230788011
1214	66-67	-0.49998988166993286
1214	68-69	-0.4613505146587329
1214	70-71	-1.5257074588404507
1214	72-73	-0.929327851944663
1214	74-75	-0.7847662410911198
1214	76-77	-0.5242080685830217
1214	78-79	-0.4864928505537023
1214	80-81	-0.43813502469213006
1214	82-83	-0.4046630522049455
1214	84-85	-0.4847913481778079
1214	86-87	-0.43553776111713205
1214	88-89	-0.43394601001281075
1214	90-91	-0.43165970788724195
1214	92-93	-0.4906478264929959
1214	94-95	-0.45896842522945036
1214	96-97	-0.48675126562844895
1214	98-99	-0.552788539323025
1214	100-101	-0.4389884447874337
1215	1	-0.32397341603184415
1215	2	-0.36139879539393505
1215	3	0.20335551819423614
1215	4	-0.12398302690866103
1215	5	-0.24241755741174842
1215	6	-0.2837401876893608
1215	7	-0.3269791838361016
1215	8	-0.3760140508938008
1215	9	-0.5073629097005181
1215	10-11	-0.5053727118608364
1215	12-13	-0.4765064638296721
1215	14-15	-0.5749817509364092
1215	16-17	-0.5912766377467804
1215	18-19	-0.6182413833709077
1215	20-21	-0.5958067714522315
1215	22-23	-0.5754361745142447
1215	24-25	-0.5999258757306407
1215	26-27	-0.6701075934237366
1215	28-29	-0.6525146920374922
1215	30-31	-0.7077492631189273
1215	32-33	-0.6898871015820873
1215	34-35	-0.7032031065069688
1215	36-37	-0.6704049053864765
1215	38-39	-0.6427608444937007
1215	40-41	-0.6518566692420293
1215	42-43	-0.610743737366441
1215	44-45	-0.719694140442968
1215	46-47	-0.6543581423305795
1215	48-49	-0.6988119243043656
1215	50-51	-0.6894125162798161
1215	52-53	-0.656720565153698
1215	54-55	-0.6203891075442769
1215	56-57	-0.654569143455447
1215	58-59	-0.6503734463062756
1215	60-61	-0.6601246607180826
1215	62-63	-0.6473722251983105
1215	64-65	-0.6710379943109643
1215	66-67	-0.689023433087975
1215	68-69	-0.7047443102259336
1215	70-71	-0.6963704836309361
1215	72-73	-0.5924673982918023
1215	74-75	-0.5682332980286731
1215	76-77	-0.5550792028565397
1215	78-79	-0.588023602503128
1215	80-81	-0.5805997284330573
1215	82-83	-0.5680071835160874
1215	84-85	-0.6507153363102702
1215	86-87	-0.5778673697938856
1215	88-89	-0.5511829654076692
1215	90-91	-0.5698345833483813
1215	92-93	-0.5875331337993401
1215	94-95	-0.6834041025738316
1215	96-97	-0.5705695473006358
1215	98-99	-0.6046723964299758
1215	100-101	-0.6451439239077423
1216	1	-0.4123106566769934
1216	2	-0.6440601214906501
1216	3	0.06517169860372718
1216	4	-0.20502238642657034
1216	5	-0.30430265343655094
1216	6	-0.3825190151987812
1216	7	-0.3153787787968412
1216	8	-0.546638078668714
1216	9	-0.6137214481745872
1216	10-11	-0.532803440354364
1216	12-13	-0.5853637215725414
1216	14-15	-0.6767159924594992
1216	16-17	-0.6795149945312673
1216	18-19	-0.6626585306222594
1216	20-21	-0.7396013370176036
1216	22-23	-0.7698095987629188
1216	24-25	-0.7569471626167186
1216	26-27	-0.7905381225652377
1216	28-29	-0.8291075515647108
1216	30-31	-0.8547792626607986
1216	32-33	-0.8647764793657444
1216	34-35	-0.770926629494646
1216	36-37	-0.6630807180008702
1216	38-39	-0.6507730740777831
1216	40-41	-0.7548648509982954
1216	42-43	-0.8136429637457567
1216	44-45	-0.7983752047024524
1216	46-47	-0.7693020901718555
1216	48-49	-0.7846281818391674
1216	50-51	-0.777625715604799
1216	52-53	-0.677112311745347
1216	54-55	-0.7530454675327576
1216	56-57	-0.8173975612707451
1216	58-59	-0.7972310339380044
1216	60-61	-0.7802767085459479
1216	62-63	-0.7840957198075102
1216	64-65	-0.7725565837410784
1216	66-67	-0.7396194409387036
1216	68-69	-0.7879372555514124
1216	70-71	-0.6210457813672363
1216	72-73	-0.6737233969315213
1216	74-75	-0.6940174309004661
1216	76-77	-0.6815127430741654
1216	78-79	-0.650989311897348
1216	80-81	-0.7002299055682215
1216	82-83	-0.6809251913687433
1216	84-85	-0.7293508900082486
1216	86-87	-0.6247879056379801
1216	88-89	-0.5862934350157971
1216	90-91	-0.6219604163878216
1216	92-93	-0.70059752065265
1216	94-95	-0.8084455814806546
1216	96-97	-0.7573024227955187
1216	98-99	-0.717898002078023
1216	100-101	-0.695934194108581
2101	1	0.5111094352370742
2101	2	0.4537577314605912
2101	3	0.9684990560689855
2101	4	0.5886470845673628
2101	5	0.37375070832480617
2101	6	0.37230599981128876
2101	7	0.31721661341851615
2101	8	0.3215402746852405
2101	9	0.3967656280374996
2101	10-11	0.4209796638909751
2101	12-13	0.41639508324616514
2101	14-15	0.5060514523765391
2101	16-17	0.5108125485728152
2101	18-19	0.43616036427447824
2101	20-21	0.5730508758907007
2101	22-23	0.5785691948859224
2101	24-25	0.5854460534622916
2101	26-27	0.6039466957811612
2101	28-29	0.5670468777690516
2101	30-31	0.5585850474068934
2101	32-33	0.5659415993714916
2101	34-35	0.4737329904586076
2101	36-37	0.4592072342562048
2101	38-39	0.5110916885073209
2101	40-41	0.5259722948358672
2101	42-43	0.5607070904218503
2101	44-45	0.46936903469647007
2101	46-47	0.5052534925196781
2101	48-49	0.5513544716132159
2101	50-51	0.5051285095480935
2101	52-53	0.511304047063831
2101	54-55	0.5967833869979202
2101	56-57	0.5845207590521113
2101	58-59	0.5924029769581338
2101	60-61	0.6025212637298054
2101	62-63	0.5532196372617477
2101	64-65	0.4541075544204034
2101	66-67	0.5354040244786091
2101	68-69	0.5155960443317795
2101	70-71	0.5684585742803776
2101	72-73	0.3937567029549598
2101	74-75	0.5196050819666169
2101	76-77	0.45106410747210646
2101	78-79	0.3713935253053009
2101	80-81	0.3601521078688279
2101	82-83	0.45671753012232585
2101	84-85	0.48707008860573353
2101	86-87	0.5014835706719012
2101	88-89	0.46222242942811675
2101	90-91	0.43210719027693756
2101	92-93	0.42187546529673625
2101	94-95	0.4542304078977111
2101	96-97	0.39449789510916844
2101	98-99	0.45189328076388335
2101	100-101	0.3793135247622743
2102	1	0.45382793710509617
2102	2	0.4093714780989117
2102	3	0.9172747989191805
2102	4	0.5546471958564965
2102	5	0.36231082001693693
2102	6	0.20394608807237802
2102	7	0.24199190201890275
2102	8	0.24016224358539517
2102	9	0.35539539637775874
2102	10-11	0.3551426568110827
2102	12-13	0.3671677588197966
2102	14-15	0.4568139416237713
2102	16-17	0.4936335371159757
2102	18-19	0.4687387202901121
2102	20-21	0.514829936263105
2102	22-23	0.5151325912612776
2102	24-25	0.4734948068083682
2102	26-27	0.48670953535486916
2102	28-29	0.4568438944205724
2102	30-31	0.5131154467155739
2102	32-33	0.5100201139551643
2102	34-35	0.46729924467991424
2102	36-37	0.5328259452285167
2102	38-39	0.5626085996861221
2102	40-41	0.5618357776600718
2102	42-43	0.5033995762513186
2102	44-45	0.5198150511452297
2102	46-47	0.5122239068154855
2102	48-49	0.4998676791684744
2102	50-51	0.5364359339153282
2102	52-53	0.5247443940796117
2102	54-55	0.5243402676154929
2102	56-57	0.4919629259292009
2102	58-59	0.519681001358343
2102	60-61	0.5366513150494256
2102	62-63	0.5338286268051604
2102	64-65	0.515381804477542
2102	66-67	0.4654493059383853
2102	68-69	0.491632346693045
2102	70-71	0.45615837788223956
2102	72-73	0.471591942141913
2102	74-75	0.45314592538748855
2102	76-77	0.4385379785557859
2102	78-79	0.4549934751700633
2102	80-81	0.45912130837029963
2102	82-83	0.3738422780327042
2102	84-85	0.3953003921429499
2102	86-87	0.4151938331403713
2102	88-89	0.4381923919137378
2102	90-91	0.2980917782484198
2102	92-93	0.41789763744621666
2102	94-95	0.43735292947278737
2102	96-97	0.43232528322026553
2102	98-99	0.4217626094557474
2102	100-101	0.4449250046311448
2103	1	0.37853643917575397
2103	2	0.33787361028992535
2103	3	0.8829756885092195
2103	4	0.5027635593768522
2103	5	0.3181841875197975
2103	6	0.3235889824691114
2103	7	0.26781456811596627
2103	8	0.25200181852121517
2103	9	0.31815656741412823
2103	10-11	0.2850219792791222
2103	12-13	0.3144923590626334
2103	14-15	0.38913893956324586
2103	16-17	0.4078949457259782
2103	18-19	0.3755941328799608
2103	20-21	0.40136291756019915
2103	22-23	0.39559192477113214
2103	24-25	0.4204363104469664
2103	26-27	0.43513084018601234
2103	28-29	0.4828105772393414
2103	30-31	0.4442161714122079
2103	32-33	0.4411689188239407
2103	34-35	0.43497171586047756
2103	36-37	0.4449726806531089
2103	38-39	0.46601418047639953
2103	40-41	0.4866465820600965
2103	42-43	0.4728501818339552
2103	44-45	0.4894312788999997
2103	46-47	0.46396471941172734
2103	48-49	0.48009689219388463
2103	50-51	0.44481662212495365
2103	52-53	0.4279432082660648
2103	54-55	0.4186539502363331
2103	56-57	0.41276283530797286
2103	58-59	-0.4059011634231027
2103	60-61	0.2316346830421665
2103	62-63	0.34659087752983453
2103	64-65	0.4013929580454487
2103	66-67	0.42251516047027593
2103	68-69	0.41120350793533333
2103	70-71	0.4187386162847133
2103	72-73	0.41020971060223843
2103	74-75	0.4150866101617652
2103	76-77	0.36910638001570817
2103	78-79	0.34065129903736135
2103	80-81	0.37851315285843157
2103	82-83	0.38790732752332246
2103	84-85	0.3819086280133277
2103	86-87	0.40041264765946494
2103	88-89	0.38644827441950014
2103	90-91	0.402732342172996
2103	92-93	0.4007910446626255
2103	94-95	0.40091724542011775
2103	96-97	0.41315524881255783
2103	98-99	0.4025541758381621
2103	100-101	0.3766830645279171
2104	1	0.388289269551926
2104	2	0.32092594238449124
2104	3	0.8302078238991584
2104	4	0.47534717597341114
2104	5	0.31516889071058785
2104	6	0.2967690473259026
2104	7	0.2852592249170769
2104	8	0.2521103009899974
2104	9	0.3098688743135867
2104	10-11	0.2999142210905177
2104	12-13	0.2663323476755508
2104	14-15	0.3790253704040012
2104	16-17	0.300119131896075
2104	18-19	0.3264295709205456
2104	20-21	0.3730906702264676
2104	22-23	0.39893016380663227
2104	24-25	0.3877968038890387
2104	26-27	0.3892847185066728
2104	28-29	0.39044608334226183
2104	30-31	0.4258168404909952
2104	32-33	0.40868344571999415
2104	34-35	0.4109031662901472
2104	36-37	0.40887013375174774
2104	38-39	0.3517960937357216
2104	40-41	0.3886206121528062
2104	42-43	0.39420004587442037
2104	44-45	0.40018208544438494
2104	46-47	0.3660617453622521
2104	48-49	0.4058717737263393
2104	50-51	0.4031126800230709
2104	52-53	0.3950777847533473
2104	54-55	0.36291946803021347
2104	56-57	0.39333797760238554
2104	58-59	0.40941333234997757
2104	60-61	0.42872615997592334
2104	62-63	0.40924331637188516
2104	64-65	0.398209516287082
2104	66-67	0.37621844413322236
2104	68-69	0.36433461063369776
2104	70-71	0.3661073324442583
2104	72-73	0.3790615877118313
2104	74-75	0.36224171596110466
2104	76-77	0.3629859913687312
2104	78-79	0.319763096317935
2104	80-81	0.31848799446441944
2104	82-83	0.32689181003127743
2104	84-85	0.3433146610219211
2104	86-87	0.3206831147023905
2104	88-89	0.27612938922008823
2104	90-91	0.264520655745514
2104	92-93	0.3053844847777185
2104	94-95	0.3101651240268808
2104	96-97	0.33089592301925563
2104	98-99	0.32543377096475723
2104	100-101	0.32812190936247276
2105	1	0.35175205392531694
2105	2	0.3101497619324718
2105	3	0.810636399062183
2105	4	0.47519122324562346
2105	5	0.26345006579216346
2105	6	0.25701158342872077
2105	7	0.19469744695532398
2105	8	0.2162562894557496
2105	9	0.27175050611734974
2105	10-11	0.2567234032974426
2105	12-13	0.27404156207543195
2105	14-15	0.3580441043380702
2105	16-17	0.3242740641310533
2105	18-19	0.3054427782268547
2105	20-21	0.3211738212415298
2105	22-23	0.29766936485746953
2105	24-25	0.2912409837110985
2105	26-27	0.3092620522929863
2105	28-29	0.30708722959826673
2105	30-31	0.32478099265993876
2105	32-33	0.3116046670368817
2105	34-35	0.3173460453818606
2105	36-37	0.3483591727203219
2105	38-39	0.2868616963513304
2105	40-41	0.3420811092482765
2105	42-43	0.3177618991830542
2105	44-45	0.3317289302895503
2105	46-47	0.30425205929279997
2105	48-49	0.3493363691442184
2105	50-51	0.3194522097952017
2105	52-53	0.34062977717660914
2105	54-55	0.3564632081711565
2105	56-57	0.35064019599730045
2105	58-59	0.31691175865707777
2105	60-61	0.32338678844974567
2105	62-63	0.30361122252273276
2105	64-65	0.2957873181498485
2105	66-67	0.32690081277970506
2105	68-69	0.2810202911380415
2105	70-71	0.30731350925893963
2105	72-73	0.2648377855274262
2105	74-75	0.2699104705629978
2105	76-77	0.24895693191548673
2105	78-79	0.22255216975764824
2105	80-81	0.257051409886742
2105	82-83	0.2744034366026895
2105	84-85	0.296386183831288
2105	86-87	0.2465848099830339
2105	88-89	0.24389575858586454
2105	90-91	0.19363140355489605
2105	92-93	0.25278842732772944
2105	94-95	0.25487622269938015
2105	96-97	0.2728039153009476
2105	98-99	0.23868956819067932
2105	100-101	0.2754080889996473
2106	1	0.31378804379056646
2106	2	0.26008875709099044
2106	3	0.7632090723441962
2106	4	0.4549270794701741
2106	5	0.2703480942648895
2106	6	0.23408319446760828
2106	7	0.18056670372030226
2106	8	0.18699124740081174
2106	9	0.2041210636088877
2106	10-11	0.23631205258932653
2106	12-13	0.19977333607875636
2106	14-15	0.26885672311738773
2106	16-17	0.25210062403693456
2106	18-19	0.24932417010771957
2106	20-21	0.2612152165260113
2106	22-23	0.22951326424357887
2106	24-25	0.2598028703173796
2106	26-27	0.2870169473334627
2106	28-29	0.31003970324744046
2106	30-31	0.3378240058206998
2106	32-33	0.29061882627113533
2106	34-35	0.3214250064967459
2106	36-37	0.2602443975657991
2106	38-39	0.28388522024707896
2106	40-41	0.32024953675228574
2106	42-43	0.32929365813711087
2106	44-45	0.31182398088105145
2106	46-47	0.3381011956943425
2106	48-49	0.3264271019867522
2106	50-51	0.3018199200604812
2106	52-53	0.27801739765087774
2106	54-55	0.2877106815527455
2106	56-57	0.34623836672891173
2106	58-59	0.3013156284991467
2106	60-61	0.32310325396964146
2106	62-63	0.3283904000299742
2106	64-65	0.3036270680894759
2106	66-67	0.30237566409831373
2106	68-69	0.32478697562795134
2106	70-71	0.3315866453218135
2106	72-73	0.29949083639766627
2106	74-75	0.2696867870995163
2106	76-77	0.3104854373846848
2106	78-79	0.30389663790740684
2106	80-81	0.3189473245835899
2106	82-83	0.30088455289799043
2106	84-85	0.29655933560285064
2106	86-87	0.27981665436974623
2106	88-89	0.264363892507923
2106	90-91	0.25449089221928745
2106	92-93	0.25600920484042433
2106	94-95	0.271115427987084
2106	96-97	0.2545882650400415
2106	98-99	0.29766504630554635
2106	100-101	0.3191161249250385
2107	1	0.2899004446241804
2107	2	0.2050767256796604
2107	3	0.7463775457689437
2107	4	0.4254000141334018
2107	5	0.2250272232518853
2107	6	0.2449863289195875
2107	7	0.17623797560030852
2107	8	0.12125294927263752
2107	9	0.09169789204373302
2107	10-11	0.1537794712332783
2107	12-13	0.1629766456870101
2107	14-15	0.23696322096227362
2107	16-17	0.29291878268520577
2107	18-19	0.23494641585659082
2107	20-21	-0.8617315078989591
2107	22-23	-0.31958922611010365
2107	24-25	0.09451695486919931
2107	26-27	0.1944188179910853
2107	28-29	0.2717690864513145
2107	30-31	0.2576370343648904
2107	32-33	0.25138030669643996
2107	34-35	0.31201034914841586
2107	36-37	0.3171409784863073
2107	38-39	0.2674152753437582
2107	40-41	0.2663543896496847
2107	42-43	0.24509580713148438
2107	44-45	0.23775232003640667
2107	46-47	0.2583743635730045
2107	48-49	0.26870581355888135
2107	50-51	0.3627235002131357
2107	52-53	0.25523431038921984
2107	54-55	0.293201656152867
2107	56-57	0.2660913775024909
2107	58-59	0.3246309619018106
2107	60-61	0.3032359048693962
2107	62-63	0.2916386075688351
2107	64-65	0.29428525816806683
2107	66-67	0.26286167189226006
2107	68-69	0.27628023261365087
2107	70-71	0.33822574568129227
2107	72-73	0.2880154062136384
2107	74-75	0.21154267398233628
2107	76-77	0.21960038442942675
2107	78-79	0.2527318670872205
2107	80-81	0.25043740350358945
2107	82-83	0.25628721115560893
2107	84-85	0.20136115783101616
2107	86-87	0.2352976556651285
2107	88-89	0.2704782625159865
2107	90-91	0.21016108440734627
2107	92-93	0.28106451926045395
2107	94-95	0.30150211067420685
2107	96-97	0.2907411537806439
2107	98-99	0.28149736898867417
2107	100-101	0.28533725660130216
2108	1	0.2543569076201351
2108	2	0.22415492091725042
2108	3	0.7152363113299174
2108	4	0.41320300279052447
2108	5	0.20520063372712372
2108	6	0.17263285312024834
2108	7	0.15071799768937666
2108	8	0.14560082379866657
2108	9	0.14737634134029065
2108	10-11	0.13052544052873571
2108	12-13	0.1320386780294669
2108	14-15	0.14914348211563322
2108	16-17	0.15018207090913194
2108	18-19	0.1813007846587098
2108	20-21	0.17684822129606914
2108	22-23	0.1526867062818269
2108	24-25	0.18387894068099797
2108	26-27	0.20083144321750268
2108	28-29	0.18771884533965277
2108	30-31	0.21511600796483776
2108	32-33	0.22263862541509383
2108	34-35	0.24616042615027567
2108	36-37	0.23586576994581065
2108	38-39	0.26369143778840254
2108	40-41	0.21315960132320555
2108	42-43	0.19576376908971582
2108	44-45	0.24122476309976548
2108	46-47	0.2548859657238083
2108	48-49	0.20847699555297083
2108	50-51	0.1799610784479171
2108	52-53	0.22257538815971856
2108	54-55	0.2489111270985589
2108	56-57	0.23007665818705902
2108	58-59	0.22944889809207325
2108	60-61	0.23611413614258225
2108	62-63	0.21981468229290613
2108	64-65	0.18633198600547018
2108	66-67	0.2150758365066352
2108	68-69	0.23038264189022328
2108	70-71	0.24453519466580076
2108	72-73	0.22233772766571747
2108	74-75	0.18224309041804077
2108	76-77	0.14067127970666604
2108	78-79	0.19752014805547446
2108	80-81	0.21304079266852227
2108	82-83	0.22390208966077552
2108	84-85	0.2012198202684914
2108	86-87	0.13001104140838038
2108	88-89	0.17624613563328495
2108	90-91	0.16617043325476288
2108	92-93	0.17691963593473048
2108	94-95	0.2115372940893323
2108	96-97	0.18298537224880107
2108	98-99	0.24362053791396932
2108	100-101	0.27592260931699997
2109	1	0.061403026733408694
2109	2	0.052270759757696794
2109	3	0.07445078855737108
2109	4	0.19040814565524755
2109	5	0.0862234693671482
2109	6	0.07610909542265176
2109	7	0.041101733210020086
2109	8	0.03102627089318588
2109	9	0.08722016976290803
2109	10-11	0.04639942944062625
2109	12-13	0.056425256850388905
2109	14-15	0.057966073362898385
2109	16-17	0.05170582660041845
2109	18-19	0.10789566495659386
2109	20-21	0.10097018793964452
2109	22-23	0.0940985481330685
2109	24-25	0.076019990440507
2109	26-27	0.09371404474915579
2109	28-29	0.07106210669541468
2109	30-31	0.10703644608281593
2109	32-33	0.09965670778689173
2109	34-35	0.07340693142629817
2109	36-37	0.028914022739726875
2109	38-39	0.059264775360794886
2109	40-41	0.07933740130509648
2109	42-43	0.11277723867397782
2109	44-45	0.1438089270997125
2109	46-47	0.0936279747489337
2109	48-49	0.09841271941368746
2109	50-51	0.1149981177029673
2109	52-53	0.12082310924903084
2109	54-55	0.1144317785188278
2109	56-57	0.07280872743260147
2109	58-59	0.08299824433449032
2109	60-61	0.12249585223005255
2109	62-63	0.09269457445981288
2109	64-65	0.0807586371517175
2109	66-67	0.11896529820793944
2109	68-69	0.07821359308142206
2109	70-71	0.09370966314472895
2109	72-73	0.07431889816627546
2109	74-75	0.11750254386311099
2109	76-77	0.08860880589879372
2109	78-79	0.07999294573887283
2109	80-81	0.060324489415535254
2109	82-83	0.10066994110375305
2109	84-85	0.11936743063353106
2109	86-87	0.10319239233678701
2109	88-89	0.1002128724451481
2109	90-91	0.09179360243713575
2109	92-93	0.05831835679198605
2109	94-95	0.12207582828380481
2109	96-97	0.07336017067451195
2109	98-99	0.06273222327223493
2109	100-101	0.1225891176391869
2110	1	-0.1589092872692568
2110	2	-0.0923393147160283
2110	3	-1.013645611219232
2110	4	-0.19204185888882108
2110	5	-0.08450303537056669
2110	6	-0.07075313302201636
2110	7	-0.0032518055647230426
2110	8	0.013998028020367315
2110	9	-0.03064403745775479
2110	10-11	-0.07159989944483414
2110	12-13	-0.03235717731433141
2110	14-15	-0.04457559066928951
2110	16-17	-0.054403307225648234
2110	18-19	-0.056500100045461465
2110	20-21	0.018588116615468664
2110	22-23	-0.07617998938152937
2110	24-25	-0.10059295019131298
2110	26-27	-0.022894595985597732
2110	28-29	-0.03260904944549026
2110	30-31	-0.07209101279019592
2110	32-33	-0.049512285175524084
2110	34-35	-0.0030634272208729385
2110	36-37	0.00618207938485682
2110	38-39	-0.0023794263365815027
2110	40-41	-0.011827337043818886
2110	42-43	0.009813617192129698
2110	44-45	-0.012439573922804925
2110	46-47	-0.04030809156709125
2110	48-49	-0.029464098858582588
2110	50-51	0.03145011214751037
2110	52-53	0.01973921261022582
2110	54-55	0.01851346515573482
2110	56-57	0.02818906987322123
2110	58-59	0.025521397251687006
2110	60-61	-0.04149532869144679
2110	62-63	-0.003270003727919857
2110	64-65	0.029801556522571104
2110	66-67	-0.06085397648681834
2110	68-69	-0.04155380646476914
2110	70-71	0.003195554875432549
2110	72-73	-0.0906172458640313
2110	74-75	-0.007602340566045029
2110	76-77	-0.017063954210883026
2110	78-79	0.024558874225633076
2110	80-81	0.04726293065241549
2110	82-83	-0.02678826963500569
2110	84-85	0.027725894884902402
2110	86-87	-0.009946593955959315
2110	88-89	0.017143209618915023
2110	90-91	0.031319840545407374
2110	92-93	-0.04741675779588661
2110	94-95	0.026721109244988384
2110	96-97	0.04824780942735174
2110	98-99	0.06471414648360962
2110	100-101	0.05832339679064802
2111	1	-0.3545771811976337
2111	2	-0.25281472035880626
2111	3	-1.350588476648177
2111	4	-0.506333920353697
2111	5	-0.23539263517598386
2111	6	-0.16230268200228437
2111	7	-0.14038722523846303
2111	8	-0.12318970124285755
2111	9	-0.18604724141282247
2111	10-11	-0.17096687555041967
2111	12-13	-0.2106812437798311
2111	14-15	-0.2356322140348439
2111	16-17	-0.16980330145238298
2111	18-19	-0.15526537250198658
