##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	I062.003.WES.Tumor_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70723671
Total Bases	7.1 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.406265181002837	31.0	31.0	34.0	28.0	34.0
2	31.60091319354732	33.0	31.0	34.0	28.0	34.0
3	31.713667592283212	34.0	31.0	34.0	28.0	34.0
4	35.223214982717735	37.0	35.0	37.0	32.0	37.0
5	35.22687156609843	37.0	35.0	37.0	32.0	37.0
6	35.20058550128146	37.0	35.0	37.0	32.0	37.0
7	35.126311189361196	37.0	35.0	37.0	32.0	37.0
8	35.1909086845902	37.0	35.0	37.0	32.0	37.0
9	36.72337010051415	39.0	37.0	39.0	32.0	39.0
10-11	36.79479620762333	39.0	37.0	39.0	32.0	39.0
12-13	36.76980690100207	39.0	37.0	39.0	32.0	39.0
14-15	38.04025734891505	40.0	38.0	41.0	32.0	41.0
16-17	38.03391773173087	40.0	38.0	41.0	32.0	41.0
18-19	38.07861039198602	40.0	38.0	41.0	32.0	41.0
20-21	38.08675301229768	40.0	38.0	41.0	32.0	41.0
22-23	38.050331663354974	40.0	38.0	41.0	32.0	41.0
24-25	37.99604609042424	40.0	38.0	41.0	32.0	41.0
26-27	37.95106569058046	40.0	38.0	41.0	32.0	41.0
28-29	37.898865635806715	40.0	38.0	41.0	32.0	41.0
30-31	37.83137606785145	40.0	37.5	41.0	32.0	41.0
32-33	37.76585891589254	40.0	37.0	41.0	31.5	41.0
34-35	37.733970985471046	40.0	37.0	41.0	31.0	41.0
36-37	37.651338043524355	40.0	37.0	41.0	31.0	41.0
38-39	37.6066077014017	40.0	37.0	41.0	31.0	41.0
40-41	37.55364242899665	40.0	37.0	41.0	31.0	41.0
42-43	37.459079648170416	40.0	37.0	41.0	31.0	41.0
44-45	37.34503167970452	40.0	36.0	41.0	31.0	41.0
46-47	37.265698545257926	40.0	36.0	41.0	30.0	41.0
48-49	37.11637500406335	40.0	36.0	41.0	30.0	41.0
50-51	37.00299592762938	40.0	35.0	41.0	30.0	41.0
52-53	36.837760069043924	39.0	35.0	41.0	30.0	41.0
54-55	36.707407432230156	39.0	35.0	41.0	30.0	41.0
56-57	36.56143984663918	39.0	35.0	41.0	29.5	41.0
58-59	36.37534204778483	39.0	35.0	41.0	29.0	41.0
60-61	36.159777459798434	38.0	35.0	41.0	29.0	41.0
62-63	35.94321474771863	38.0	34.5	40.0	29.0	41.0
64-65	35.66678465403754	37.0	34.0	40.0	28.0	41.0
66-67	35.39623213987294	37.0	34.0	40.0	28.0	41.0
68-69	35.1143015822807	36.0	34.0	39.5	28.0	41.0
70-71	34.84809325720663	36.0	34.0	39.0	28.0	41.0
72-73	34.57353219122351	35.0	34.0	39.0	28.0	41.0
74-75	34.25754134708307	35.0	33.5	37.5	27.5	40.0
76-77	33.97068164066314	35.0	33.0	37.0	27.0	39.0
78-79	33.67931765730882	35.0	33.0	37.0	27.0	39.0
80-81	33.41327608687055	35.0	33.0	36.0	27.0	39.0
82-83	33.17382016270055	35.0	33.0	36.0	26.5	37.0
84-85	32.937639817933096	35.0	33.0	35.5	26.0	37.0
86-87	32.77575462676421	35.0	33.0	35.0	26.0	36.5
88-89	32.649489263644135	35.0	33.0	35.0	26.0	36.0
90-91	32.51193876092773	35.0	33.0	35.0	26.0	36.0
92-93	32.415989852958845	35.0	33.0	35.0	26.0	36.0
94-95	32.31749415977007	35.0	32.5	35.0	25.5	35.5
96-97	32.26247666074913	35.0	32.0	35.0	25.0	35.0
98-99	32.220812675292265	35.0	32.0	35.0	25.0	35.0
100-101	31.506476275814357	34.5	31.0	35.0	23.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1112	44-45	-0.5218250995121565
1112	46-47	-0.5537783313017783
1112	48-49	-0.45069675016772237
1112	50-51	-0.5033762717597767
1112	52-53	-0.48524489653993186
1112	54-55	-0.47864606634448137
1112	56-57	-0.4588493072436961
1112	58-59	-0.5167058869301613
1112	60-61	-0.627197496523344
1112	62-63	-0.520249329283601
1112	64-65	-0.5145251788100751
1112	66-67	-0.44478579726605716
1112	68-69	-0.44486326092881967
1112	70-71	-0.44881357043568215
1112	72-73	-0.53197919129898
1112	74-75	-0.47200198723763265
1112	76-77	-0.41431324568194583
1112	78-79	-0.4028295908533224
1112	80-81	-0.3790319141947549
1112	82-83	-0.45161511812936084
1112	84-85	-0.4088065907519649
1112	86-87	-0.3474829817575582
1112	88-89	-0.39504683444552313
1112	90-91	-0.4262895818290886
1112	92-93	-0.3712712879119522
1112	94-95	-0.5033054411148683
1112	96-97	-0.46681632841997356
1112	98-99	-0.3793154389050315
1112	100-101	-0.38278780832185433
1113	1	-0.38777623739910183
1113	2	-0.4382719562816746
1113	3	-0.37331325045316177
1113	4	-0.426132522284675
1113	5	-0.3135747779346616
1113	6	-0.33495706539405745
1113	7	-0.30920739638588657
1113	8	-0.4261434907851509
1113	9	-0.43147082731940145
1113	10-11	-0.3856988764381697
1113	12-13	-0.4099112786925261
1113	14-15	-0.45318041250712326
1113	16-17	-0.4861287792101052
1113	18-19	-0.5502992477424087
1113	20-21	-0.49137411049783
1113	22-23	-0.4968664335771251
1113	24-25	-0.5718771409405932
1113	26-27	-0.5066218586413314
1113	28-29	-0.6630402170414555
1113	30-31	-0.6385504830751358
1113	32-33	-0.5236743576442535
1113	34-35	-0.5847215289636907
1113	36-37	-0.5883654513329049
1113	38-39	-0.6513246631176344
1113	40-41	-0.5920803007471704
1113	42-43	-0.5428580209609919
1113	44-45	-0.5625841887873904
1113	46-47	-0.5130776049631933
1113	48-49	-0.5206402957064142
1113	50-51	-0.5194808076535793
1113	52-53	-0.4841854492300044
1113	54-55	-0.6462233601065037
1113	56-57	-0.5754074516552805
1113	58-59	-0.5910307456051314
1113	60-61	-0.615101736414509
1113	62-63	-0.5547398365188698
1113	64-65	-0.5496368966342402
1113	66-67	-0.5479968472768633
1113	68-69	-0.5882793662464394
1113	70-71	-0.5801076752819725
1113	72-73	-0.500217060465495
1113	74-75	-0.4624911637349385
1113	76-77	-0.5475200448031714
1113	78-79	-0.5575707781243366
1113	80-81	-0.54350708057693
1113	82-83	-0.5178812278487257
1113	84-85	-0.5814164099023031
1113	86-87	-0.4967670829856843
1113	88-89	-0.4586074646925624
1113	90-91	-0.49626958247478115
1113	92-93	-0.5805735902432794
1113	94-95	-0.5829442766042803
1113	96-97	-0.568852175888761
1113	98-99	-0.4908943172899072
1113	100-101	-0.6188880437972593
1114	1	-0.3318838313421786
1114	2	-0.39880193067081393
1114	3	-0.42739005731473867
1114	4	-0.3557622427745031
1114	5	-0.37994223759010737
1114	6	-0.5162555622175589
1114	7	-1.2877335467289868
1114	8	-0.6616206137319338
1114	9	-1.0695429884544012
1114	10-11	-0.7291149091864924
1114	12-13	-0.5260513407688094
1114	14-15	-0.5915193132501031
1114	16-17	-0.6939883756242438
1114	18-19	-0.7481559923796155
1114	20-21	-0.6812775218665195
1114	22-23	-0.7766306726605308
1114	24-25	-0.7678449659906192
1114	26-27	-0.7267339475813586
1114	28-29	-0.6573638172876528
1114	30-31	-0.6705070570937011
1114	32-33	-0.6835184868482997
1114	34-35	-0.6357895896214174
1114	36-37	-0.7024586659487042
1114	38-39	-0.6572611930618422
1114	40-41	-0.6073065607462809
1114	42-43	-0.6486537407259689
1114	44-45	-0.6895877699554873
1114	46-47	-0.7690541007536567
1114	48-49	-0.6023130352254782
1114	50-51	-0.669108032812062
1114	52-53	-0.6816787707748162
1114	54-55	-0.6277412138037874
1114	56-57	-0.660064457508625
1114	58-59	-0.7259862612801058
1114	60-61	-0.6690427642426258
1114	62-63	-0.6181410474814868
1114	64-65	-0.6351796679771553
1114	66-67	-0.6389099976805213
1114	68-69	-0.6342103534392649
1114	70-71	-0.6061508094346308
1114	72-73	-0.6269560944597075
1114	74-75	-0.582840607160918
1114	76-77	-0.5373209413982281
1114	78-79	-0.49554174251401406
1114	80-81	-0.5203949511100063
1114	82-83	-0.544107586253503
1114	84-85	-0.5383227282369205
1114	86-87	-0.5120247804729985
1114	88-89	-0.5450116476515205
1114	90-91	-0.5567811544209391
1114	92-93	-0.5397606499125729
1114	94-95	-0.5382297270990541
1114	96-97	-0.5510470448785156
1114	98-99	-0.6249351249829118
1114	100-101	-0.5624146621198456
1115	1	-0.5613825378360886
1115	2	-0.5662018980319132
1115	3	-0.5754916719875389
1115	4	-0.5168761115877203
1115	5	-0.49903566851593695
1115	6	-0.5399188946852647
1115	7	-0.6390183500717583
1115	8	-0.7084631206854581
1115	9	-0.7784178272830928
1115	10-11	-0.6594496774415575
1115	12-13	-0.6498810538581097
1115	14-15	-1.1716167404069466
1115	16-17	-0.9559540457902926
1115	18-19	-0.8240807359263442
1115	20-21	-0.7803472417629678
1115	22-23	-0.8088510738216002
1115	24-25	-0.9403096068785857
1115	26-27	-0.9521821290738544
1115	28-29	-0.8629624886091491
1115	30-31	-1.0845421916959666
1115	32-33	-0.9331418691529905
1115	34-35	-0.8349206651458232
1115	36-37	-0.8627331367245574
1115	38-39	-0.9987703341657053
1115	40-41	-0.9880683777532937
1115	42-43	-0.9580403793770458
1115	44-45	-0.9693647014304005
1115	46-47	-0.9578820266592913
1115	48-49	-0.7587533939180631
1115	50-51	-0.8407040429957675
1115	52-53	-0.9026275303245654
1115	54-55	-1.0282491111337606
1115	56-57	-1.0381981430596383
1115	58-59	-0.9130848610743456
1115	60-61	-0.9286322683094426
1115	62-63	-0.7978622886131888
1115	64-65	-0.9183880261539485
1115	66-67	-0.9639320824266235
1115	68-69	-0.7473022831235028
1115	70-71	-0.7035492681235311
1115	72-73	-0.8079931694795448
1115	74-75	-0.747687262718145
1115	76-77	-0.7779703509470934
1115	78-79	-0.7499293802111495
1115	80-81	-0.7302369999375031
1115	82-83	-0.780763756506687
1115	84-85	-0.7210026523138993
1115	86-87	-0.6120050335250653
1115	88-89	-0.6729925540306141
1115	90-91	-0.6838518305472157
1115	92-93	-0.7862078159915491
1115	94-95	-0.7895718103491944
1115	96-97	-0.8159060053365579
1115	98-99	-0.8234431916555032
1115	100-101	-0.9040552640872725
1116	1	-0.6187106678853276
1116	2	-0.6669169554154557
1116	3	-0.606020952041689
1116	4	-0.6074124758723585
1116	5	-0.4928083244869512
1116	6	-0.659703779999731
1116	7	-2.1477144993735777
1116	8	-1.111467974302883
1116	9	-1.0354158214103322
1116	10-11	-0.9828502687128946
1116	12-13	-0.813103805957077
1116	14-15	-1.3761894183321601
1116	16-17	-1.178531468263941
1116	18-19	-1.043558260751972
1116	20-21	-1.1222742950542113
1116	22-23	-0.9607953609754105
1116	24-25	-0.9346628577328673
1116	26-27	-1.0787233426450271
1116	28-29	-1.1636830187591016
1116	30-31	-1.3067608199588676
1116	32-33	-1.0939754924888803
1116	34-35	-1.194996838279316
1116	36-37	-1.2072605996416712
1116	38-39	-1.1315912983973107
1116	40-41	-1.0904621745879979
1116	42-43	-0.9703873468683426
1116	44-45	-0.8530795695069671
1116	46-47	-0.9411251084784666
1116	48-49	-1.1185851280431365
1116	50-51	-1.016233951765635
1116	52-53	-0.9281242344229312
1116	54-55	-1.0681738628054802
1116	56-57	-1.0118803849490092
1116	58-59	-1.1323582891141584
1116	60-61	-1.0943042088968653
1116	62-63	-1.0586018760042748
1116	64-65	-1.1834202528724944
1116	66-67	-1.1480933733159375
1116	68-69	-1.140669344959143
1116	70-71	-0.9968180614370326
1116	72-73	-0.975934470390392
1116	74-75	-1.0588929464543924
1116	76-77	-1.141574493651781
1116	78-79	-1.011161993863574
1116	80-81	-0.9764352075209644
1116	82-83	-1.0572799918434441
1116	84-85	-0.9142791493811728
1116	86-87	-1.0362103764107502
1116	88-89	-1.2115103886339966
1116	90-91	-1.1832980485513716
1116	92-93	-0.9728212019214837
1116	94-95	-0.9957376644517559
1116	96-97	-0.9347309189284161
1116	98-99	-0.9462968969834584
1116	100-101	-1.0296834452126085
1201	1	0.4635524474545285
1201	2	0.5328535486993822
1201	3	0.5089776034833413
1201	4	0.5169097187195391
1201	5	0.4385323285506715
1201	6	0.48464654915301963
1201	7	0.5054963724730897
1201	8	0.42121287007502417
1201	9	0.5468319744579304
1201	10-11	0.6148541323631704
1201	12-13	0.546341212480506
1201	14-15	0.6900871168864668
1201	16-17	0.7167606394235335
1201	18-19	0.6662341131196214
1201	20-21	0.6664847597295278
1201	22-23	0.6519777314348119
1201	24-25	0.7176694741068843
1201	26-27	0.6765815705858742
1201	28-29	0.7099100351559642
1201	30-31	0.7544871557488975
1201	32-33	0.6310261988747996
1201	34-35	0.6313456961241641
1201	36-37	0.6575850329416113
1201	38-39	0.6982648039312878
1201	40-41	0.7499793511559858
1201	42-43	0.7209537316735819
1201	44-45	0.6954959301705017
1201	46-47	0.690024003177264
1201	48-49	0.7325961784242239
1201	50-51	0.7180739168391312
1201	52-53	0.7355043408338062
1201	54-55	0.733248468204593
1201	56-57	0.6614094870627483
1201	58-59	0.6463695261264562
1201	60-61	0.7227158906250679
1201	62-63	0.6012044235432867
1201	64-65	0.668079797602914
1201	66-67	0.7518818550731439
1201	68-69	0.6223371565668501
1201	70-71	0.667526009927478
1201	72-73	0.6369558864239835
1201	74-75	0.5757599343880031
1201	76-77	0.6154155432790631
1201	78-79	0.6549274908174212
1201	80-81	0.6380114411914661
1201	82-83	0.6364837533884184
1201	84-85	0.6075388490259996
1201	86-87	0.56007385516466
1201	88-89	0.5966709049743457
1201	90-91	0.5941064872927768
1201	92-93	0.5760630941835458
1201	94-95	0.5901576468578824
1201	96-97	0.6095250279794726
1201	98-99	0.5889677733099674
1201	100-101	0.5683376308211585
1202	1	0.39446794516346273
1202	2	0.46362974484755526
1202	3	0.4586666942407298
1202	4	0.42803646778413906
1202	5	0.4203992076347376
1202	6	0.38708242809789084
1202	7	0.47137625490621815
1202	8	0.42508471169241346
1202	9	0.5570927925028144
1202	10-11	0.5536340760538252
1202	12-13	0.492361198270693
1202	14-15	0.6179788141903373
1202	16-17	0.6181191965492445
1202	18-19	0.5817320164377477
1202	20-21	0.5701385325640871
1202	22-23	0.5850934638660164
1202	24-25	0.5806060398326807
1202	26-27	0.5802466949512208
1202	28-29	0.6183088766079763
1202	30-31	0.5951682555072324
1202	32-33	0.6066473215655463
1202	34-35	0.620607015745918
1202	36-37	0.6640322044138998
1202	38-39	0.6341146996605147
1202	40-41	0.6508551285989341
1202	42-43	0.6640907272333791
1202	44-45	0.6936833563004043
1202	46-47	0.6652070392012277
1202	48-49	0.7302895293328646
1202	50-51	0.663045158787746
1202	52-53	0.6832703245774283
1202	54-55	0.6149919755863422
1202	56-57	0.5812378304670816
1202	58-59	0.6477602429824856
1202	60-61	0.5865072004198382
1202	62-63	0.6047008029553567
1202	64-65	0.5831659421311173
1202	66-67	0.6122775681630586
1202	68-69	0.6009237574025477
1202	70-71	0.5531423460781824
1202	72-73	0.584798674043931
1202	74-75	0.593212775618845
1202	76-77	0.58774926399132
1202	78-79	0.572527240779344
1202	80-81	0.5330821896396856
1202	82-83	0.540121038961928
1202	84-85	0.504357651253784
1202	86-87	0.5147909081379538
1202	88-89	0.5198686854026704
1202	90-91	0.5091079334714621
1202	92-93	0.3951992590502016
1202	94-95	0.4426900188000431
1202	96-97	0.47417686964796246
1202	98-99	0.48784218274864344
1202	100-101	0.5187565321879326
1203	1	0.35633994746850206
1203	2	0.367650489113732
1203	3	0.39038752323717674
1203	4	0.39452925031121566
1203	5	0.35988808618833446
1203	6	0.3856171441922953
1203	7	0.4602823941596199
1203	8	0.3962669455600363
1203	9	0.5076113708007526
1203	10-11	0.47133990825577143
1203	12-13	0.4428249073655621
1203	14-15	0.5900915647259097
1203	16-17	0.5765809267769981
1203	18-19	0.5508079816713334
1203	20-21	0.5896912729966459
1203	22-23	0.5861493494775374
1203	24-25	0.5891866395796939
1203	26-27	0.5197508775805204
1203	28-29	0.5800433690826239
1203	30-31	0.5820485945836253
1203	32-33	0.5286667469408286
1203	34-35	0.6165861584178245
1203	36-37	0.596891732332189
1203	38-39	0.5905416036621105
1203	40-41	0.620434413861183
1203	42-43	0.5983064604819432
1203	44-45	0.5665952830006873
1203	46-47	0.5961196336284686
1203	48-49	0.6253029792658253
1203	50-51	0.5604560830468941
1203	52-53	0.6282677829746035
1203	54-55	0.590363162951256
1203	56-57	0.5921430653996396
1203	58-59	0.6112393702765146
1203	60-61	0.6151357158075115
1203	62-63	0.568497877811609
1203	64-65	0.5938122881757053
1203	66-67	0.5697593438543507
1203	68-69	0.5366318519770985
1203	70-71	0.5389318964929615
1203	72-73	0.5216219135800841
1203	74-75	0.5137291307777545
1203	76-77	0.47191317707315505
1203	78-79	0.5145195563061762
1203	80-81	0.5274978877583436
1203	82-83	0.5205025477529261
1203	84-85	0.5119970785197765
1203	86-87	0.492263168014766
1203	88-89	0.4850597929803371
1203	90-91	0.507149761407689
1203	92-93	0.4900859723902826
1203	94-95	0.4925266846824812
1203	96-97	0.4696944252263293
1203	98-99	0.46997351593740433
1203	100-101	0.4871774377567455
1204	1	0.22414441369332394
1204	2	0.226974604034325
1204	3	0.22804912173059932
1204	4	0.2878182778262044
1204	5	0.2678246458866198
1204	6	0.2786025242542891
1204	7	0.31558089798629396
1204	8	0.29875657400054223
1204	9	0.4027501180583073
1204	10-11	0.3444801582196959
1204	12-13	0.3785570755742995
1204	14-15	0.4598487442049617
1204	16-17	0.4745673017363998
1204	18-19	0.4141447698187193
1204	20-21	0.37797400950163507
1204	22-23	0.4214601181920443
1204	24-25	0.43990420617988235
1204	26-27	0.42797383933179134
1204	28-29	0.3960958160028767
1204	30-31	0.37083136016605067
1204	32-33	0.4226781045794894
1204	34-35	0.41859303226982547
1204	36-37	0.42100422130064175
1204	38-39	0.42133342634885906
1204	40-41	0.4482230173519923
1204	42-43	0.37775870399335076
1204	44-45	0.4399000674026965
1204	46-47	0.4602321690603759
1204	48-49	0.42463481766966993
1204	50-51	0.4139707667643364
1204	52-53	0.4518416534645908
1204	54-55	0.4742775417086307
1204	56-57	0.419682181532842
1204	58-59	0.4343597130671313
1204	60-61	0.457074916437918
1204	62-63	0.41043849171195035
1204	64-65	0.4253419130756697
1204	66-67	0.3873490659095111
1204	68-69	0.37149313761178604
1204	70-71	0.398928287086072
1204	72-73	0.3903986558330317
1204	74-75	0.3831231896724603
1204	76-77	0.3514058881757265
1204	78-79	0.3440008095151015
1204	80-81	0.38284568783318207
1204	82-83	0.3830466055873245
1204	84-85	0.3355969329531874
1204	86-87	0.38154115780311315
1204	88-89	0.32627763338012983
1204	90-91	0.29335976305166156
1204	92-93	0.3334917089075944
1204	94-95	0.35906075875212196
1204	96-97	0.3892455910705763
1204	98-99	0.35996066708353425
1204	100-101	0.2894826639539083
1205	1	0.20672370619942626
1205	2	0.23090852441419685
1205	3	0.21695227410685902
1205	4	0.23719081362901306
1205	5	0.2570364109819181
1205	6	0.24392311107240516
1205	7	0.31758246255463973
1205	8	0.2311809030474521
1205	9	0.2930443334220385
1205	10-11	0.3236429330439421
1205	12-13	0.3051180621732925
1205	14-15	0.32613910571020455
1205	16-17	0.3821026443057036
1205	18-19	0.34231945403174535
1205	20-21	0.3171855457717072
1205	22-23	0.34668703691957603
1205	24-25	0.31767035662674203
1205	26-27	0.2991768576398286
1205	28-29	0.35043289192637417
1205	30-31	0.34885992360958085
1205	32-33	0.39002848630025255
1205	34-35	0.3510463473962986
1205	36-37	0.2943058612110292
1205	38-39	0.29915105393695995
1205	40-41	0.36321366908639163
1205	42-43	0.3168645121410023
1205	44-45	0.3948577112232883
1205	46-47	0.3386383654995129
1205	48-49	0.3696239474166134
1205	50-51	0.377671649641357
1205	52-53	0.38324334393711723
1205	54-55	0.4027269307665904
1205	56-57	0.389969597523141
1205	58-59	0.3316625854239845
1205	60-61	0.37824516495162896
1205	62-63	0.32122667951539796
1205	64-65	0.3611695467688065
1205	66-67	0.3810635903194708
1205	68-69	0.389933007317687
1205	70-71	0.3611886391463415
1205	72-73	0.332999767095032
1205	74-75	0.3738811438402365
1205	76-77	0.3163556930354403
1205	78-79	0.3398192628582919
1205	80-81	0.3118846897463641
1205	82-83	0.31312851235681194
1205	84-85	0.32562355632595086
1205	86-87	0.3119056320080489
1205	88-89	0.2795299615771256
1205	90-91	0.29637917797408875
1205	92-93	0.32815679521491603
1205	94-95	0.3441890859865637
1205	96-97	0.31888741318561387
1205	98-99	0.31367349248561993
1205	100-101	0.38003096006532644
1206	1	0.2305205401357746
1206	2	0.23943749662302238
1206	3	0.25530691295575636
1206	4	0.24098985269613848
1206	5	0.26571798616183173
1206	6	0.2720584554412824
1206	7	0.30382374886671926
1206	8	0.2452982483776438
1206	9	0.34468905728699895
1206	10-11	0.2861128016758414
1206	12-13	0.2992635544301052
1206	14-15	0.41523570023277045
1206	16-17	0.4076754000292766
1206	18-19	0.25199281420401576
1206	20-21	0.3197877969015508
1206	22-23	0.26208876688970406
1206	24-25	0.3888669453018778
1206	26-27	0.34630022565711016
1206	28-29	0.3924974310856797
1206	30-31	0.40889603616874126
1206	32-33	0.3883317237224375
1206	34-35	0.38299108021387696
1206	36-37	0.39714085924249787
1206	38-39	0.39758298031860306
1206	40-41	0.36195024834355394
1206	42-43	0.35283384991954136
1206	44-45	0.3914625920574579
1206	46-47	0.348655096364773
1206	48-49	0.4146488179933172
1206	50-51	0.3912244907710942
1206	52-53	0.40948708298143544
1206	54-55	0.31216481316027256
1206	56-57	0.3368748439405067
1206	58-59	0.3396283947269936
1206	60-61	0.3117646544913484
1206	62-63	0.27573592970344407
1206	64-65	0.3312800373845022
1206	66-67	0.34756968679013056
1206	68-69	0.3398998645821365
1206	70-71	0.3045352827990513
1206	72-73	0.30341065064425976
1206	74-75	0.280538563215174
1206	76-77	0.20524674798653564
1206	78-79	0.3010744609378406
1206	80-81	0.33429444024837096
1206	82-83	0.28922329292811355
1206	84-85	0.27615088262984955
1206	86-87	0.2643690368199145
1206	88-89	0.26488484180769944
1206	90-91	0.28262450895796576
1206	92-93	0.32192002542991816
1206	94-95	0.2711212523013913
1206	96-97	0.27888290883779376
1206	98-99	0.22666817887979818
1206	100-101	0.36005034224563204
1207	1	0.10865267643520227
1207	2	0.164497113769265
1207	3	0.1865309375163271
1207	4	0.20602208032136105
1207	5	0.13729345592224007
1207	6	0.1857267707883139
1207	7	0.25431453641592583
1207	8	0.1761066936617155
1207	9	0.21530366052940764
1207	10-11	0.18574659231798307
1207	12-13	0.2172649389461938
1207	14-15	0.28857488472434056
1207	16-17	0.24968693343637938
1207	18-19	0.25009787722308374
1207	20-21	0.2846563926540995
1207	22-23	0.22511221510680457
1207	24-25	0.25148234474351483
1207	26-27	0.2155736542199591
1207	28-29	0.24339995843626383
1207	30-31	0.27906982294459226
1207	32-33	0.2555441528237026
1207	34-35	0.2254160680076538
1207	36-37	0.23154235119925204
1207	38-39	0.26427755298794864
1207	40-41	0.2976845868467066
1207	42-43	0.26977249793432634
1207	44-45	0.23354709125882067
1207	46-47	0.23227087022031867
1207	48-49	0.27112622900292394
1207	50-51	0.2616890672105967
1207	52-53	0.3224797989480024
1207	54-55	0.26687346847557336
1207	56-57	0.2461555375861053
1207	58-59	0.26835481704615205
1207	60-61	0.1775908973853788
1207	62-63	0.20290409760070816
1207	64-65	0.24459653314333707
1207	66-67	0.3208875102721791
1207	68-69	0.2517559075499065
1207	70-71	0.25264507197208985
1207	72-73	0.24925636384298144
1207	74-75	0.2666081866362262
1207	76-77	0.2483378868077395
1207	78-79	0.267153105455499
1207	80-81	0.2724415405338334
1207	82-83	0.2523005344571061
1207	84-85	0.26059859269469854
1207	86-87	0.15941634122839332
1207	88-89	0.21340743985064137
1207	90-91	0.22414963020769818
1207	92-93	0.2638249603022942
1207	94-95	0.2539691425706039
1207	96-97	0.25782599008621787
1207	98-99	0.20031824793918673
1207	100-101	0.2227827049944615
1208	1	0.06473575976163204
1208	2	0.055481716143884086
1208	3	0.11084178633502972
1208	4	0.11448927707262868
1208	5	0.06311491905138666
1208	6	0.07236062315695335
1208	7	0.19122553757240013
1208	8	0.15416172275813977
1208	9	0.1995122046342388
1208	10-11	0.1404734448509828
1208	12-13	0.11881327933622998
1208	14-15	0.13944610649040357
1208	16-17	0.15354024668576471
1208	18-19	0.07360180670520577
1208	20-21	0.12368388461768376
1208	22-23	0.13224231051691504
1208	24-25	0.19295634599293265
1208	26-27	0.15556110341884022
1208	28-29	0.15455712361420382
1208	30-31	0.20157715886669791
1208	32-33	0.194836487130587
1208	34-35	0.16418120626163812
1208	36-37	0.1398155047581895
1208	38-39	0.04484692712036775
1208	40-41	0.03639111087306901
1208	42-43	0.04712308291270517
1208	44-45	0.15791247647022288
1208	46-47	0.10665403058320777
1208	48-49	0.1909326433748788
1208	50-51	0.15304357905857557
1208	52-53	0.15185706437436153
1208	54-55	0.09293125243137013
1208	56-57	0.10315206063342686
1208	58-59	0.19685121850504572
1208	60-61	0.10236915785157663
1208	62-63	-0.03382884222433802
1208	64-65	0.13415076733881648
1208	66-67	0.07005020587443056
1208	68-69	0.023745772712352675
1208	70-71	0.10964972810464246
1208	72-73	0.1223203107535582
1208	74-75	0.10776606939391797
1208	76-77	0.1026050031229957
1208	78-79	0.09036335670028706
1208	80-81	0.07933141701346358
1208	82-83	0.08698184198981096
1208	84-85	0.02408942154045235
1208	86-87	0.05070500722304416
1208	88-89	0.07943423195351329
1208	90-91	0.11284032441824365
1208	92-93	0.1674684867435161
1208	94-95	0.1269981376962548
1208	96-97	0.13145769501223725
1208	98-99	0.11077575790358907
1208	100-101	0.18825175052593934
1209	1	0.004883710624497439
1209	2	-0.0157399322866425
1209	3	-0.019172343710469164
1209	4	0.03572214238923266
1209	5	0.03113759239811742
1209	6	0.03992060959589594
1209	7	0.07151884590900437
1209	8	0.05917247442891238
1209	9	0.06934260543211934
1209	10-11	0.036279487066593674
1209	12-13	0.08470309392317432
1209	14-15	0.0805896596343203
1209	16-17	0.08159946200033374
1209	18-19	-0.009864996140287019
1209	20-21	0.034472741949784336
1209	22-23	0.023047426330897736
1209	24-25	0.06900550535736727
1209	26-27	0.05019226143266309
1209	28-29	0.025773003496134095
1209	30-31	0.04462622888578238
1209	32-33	0.033298029972911536
1209	34-35	0.018640655815936213
1209	36-37	-0.033233742623302476
1209	38-39	8.336211896420309E-5
1209	40-41	0.014488842894408549
1209	42-43	0.04267925472743883
1209	44-45	-0.006868722802579441
1209	46-47	0.055741630228361316
1209	48-49	0.09356812652193014
1209	50-51	0.07053820457159077
1209	52-53	-0.0032803227857698403
1209	54-55	0.022037008681969894
1209	56-57	-0.05490248980259338
1209	58-59	-0.016774097460405812
1209	60-61	0.01479167214267818
1209	62-63	-0.03714256268692395
1209	64-65	0.0686219956283125
1209	66-67	0.09803053376641202
1209	68-69	0.057995379694126825
1209	70-71	0.004783092795392463
1209	72-73	0.10356928745718363
1209	74-75	0.10690120661379154
1209	76-77	0.03964264326553035
1209	78-79	0.051813846364503036
1209	80-81	0.005982604923175927
1209	82-83	-0.06110980631532925
1209	84-85	0.013709998296505432
1209	86-87	-5.745093068156848E-4
1209	88-89	0.018699109426989935
1209	90-91	0.0440585149090893
1209	92-93	0.0673514812330751
1209	94-95	0.043260803134884895
1209	96-97	-0.02784786804321726
1209	98-99	0.03411862621890549
1209	100-101	0.0917574996712851
1210	1	-0.118421260135257
1210	2	-0.08632184208269678
1210	3	-0.06269933004626083
1210	4	-0.0816738177787073
1210	5	-0.10403946548312604
1210	6	-0.035791687579603604
1210	7	0.009998509466768724
1210	8	-0.0517168265158503
1210	9	-0.09329154556499475
